distance,is_ood
4.451973126253206,False
1.2623602476660754,False
2.197184463963376,False
1.763598731175636,False
2.37807709261081,False
1.9343563251398626,False
1.9702043397535607,False
0.9582520034223369,False
4.859362813296635,False
3.5174387905753313,False
2.1799169945171974,False
2.5111239468601587,False
3.5416223241971423,False
1.5959984578155755,False
1.867640300402854,False
2.7066006194401213,False
3.0495752487699344,False
2.7251886924254687,False
3.742694238888562,False
2.227223651393574,False
1.3688027465105914,False
3.848821639999386,False
4.207495024910352,False
3.729283879466278,False
1.3064382570473732,False
1.7789418736994476,False
2.4169783269611704,False
4.61101098425675,False
2.043206317395858,False
1.6088851845044692,False
4.177542963265728,False
2.273041526971473,False
1.2598617379274972,False
1.6774921306564614,False
1.4053515153091931,False
3.2073838493861193,False
2.39594240210845,False
1.7256969770635038,False
2.3639747544910206,False
2.4563161710406676,False
1.8908827627086857,False
1.6883466981545652,False
1.9901895352666943,False
2.2322331000855615,False
1.5246944992418683,False
1.6378156160906534,False
2.227494499559339,False
2.381680117893498,False
5.490726573692551,False
0.9898083551789774,False
3.712676602687343,False
2.352409349423374,False
1.830964150828545,False
2.3601521972949335,False
2.474007134335251,False
1.0346453638057267,False
2.474210541643655,False
1.5607488218991166,False
2.1293261048578795,False
1.7116115095572921,False
1.6468030331171055,False
2.3111776841104463,False
1.9969547724226384,False
1.91603085953922,False
2.247847844575086,False
2.173889790469176,False
3.914459169077504,False
2.662845227683476,False
2.8992891692518277,False
2.274157926174143,False
3.585126088438197,False
3.8411276014210225,False
2.465159478837772,False
2.0770956955675546,False
2.8720754072924675,False
2.3498812556194117,False
1.5322955207748197,False
3.1618931172492872,False
2.5755222811188268,False
2.879262538175514,False
2.6633041073021415,False
4.059064319922078,False
4.2077887478191,False
3.040823099296379,False
1.6964920553907958,False
2.5371101891738226,False
3.3750218306406006,False
2.570885240481587,False
1.649420723268577,False
1.5856187559855062,False
2.8150265600567534,False
2.2904895371815304,False
4.501487094397487,False
1.7719108905133998,False
3.2874257718300095,False
2.431485529554223,False
1.0053746233825538,False
1.5197463036083212,False
3.2646066369910294,False
2.1959158772080825,False
2.1453384015626322,False
4.281031133620731,False
2.551342971703076,False
2.397482523627905,False
3.0288076029783424,False
2.1281927218612386,False
3.6351289102490276,False
2.2825148976266663,False
1.4501253215527128,False
2.333744741251795,False
2.244742222029369,False
2.6693234971112916,False
1.8990780115427481,False
1.2727087830410704,False
3.1237925406320124,False
4.1608902375149075,False
2.082025599727884,False
3.1197836239031114,False
2.1047550058953197,False
1.3692430184021553,False
3.465669062789355,False
2.2098486033775555,False
2.480047157995057,False
1.8582349105389302,False
3.3478400837916333,False
2.5896705624510097,False
3.257442600780229,False
1.6619534640778484,False
1.799565446320107,False
2.1326726728526717,False
1.8892520901155039,False
2.0932683458725,False
2.9310940775127383,False
3.4604363301940446,False
2.6232025059930337,False
3.0230963824355093,False
2.2441228680089154,False
2.457410532502617,False
1.4798216243163815,False
1.5468868270450957,False
2.0784391553704937,False
4.427455754286427,False
2.271926138260147,False
2.0123796480528737,False
2.885372388777965,False
1.6147668654001337,False
3.9197458498461977,False
1.27030079482442,False
1.7067216399475054,False
2.088593083590094,False
2.804580479345042,False
3.0939009425187765,False
13.464147729901223,True
3.5873265384014,False
1.6727673227879094,False
2.0549932177913734,False
2.105604982371175,False
1.0587306659822777,False
0.9573373317558135,False
1.9883860326127092,False
2.4430945064690412,False
2.086453957957864,False
2.205529315883642,False
2.9536257833713417,False
4.387810165729059,False
0.9853031916447156,False
2.5067883237550905,False
3.0502591404983765,False
4.540182468101698,False
1.7611617368505073,False
4.259623741602218,False
1.2296791629353756,False
1.7665864730263954,False
3.823479345046603,False
2.4231206571851303,False
1.8543766563177282,False
2.059620988213457,False
2.769424786005337,False
1.7676574648024455,False
1.9718596674900635,False
1.5571152031017936,False
2.1304276857062447,False
1.5391919200461142,False
2.7603340542910693,False
2.5991099245486327,False
3.3587460897993324,False
1.9826224480107288,False
2.765752540868717,False
2.996643101083212,False
3.3052433710307865,False
1.5822248724925676,False
2.006557815621882,False
2.8608541248004093,False
2.552485083434583,False
1.9535320483800638,False
2.2224634413290927,False
2.0887137796733732,False
3.9097139448698166,False
2.937115063745597,False
3.9354697341875764,False
1.5632478888318933,False
3.2161850522759603,False
2.361114431705617,False
1.960477062457712,False
2.190026007957262,False
2.47089723482181,False
1.8290909660839658,False
3.4722123409561845,False
2.576343130140732,False
2.4999425090476795,False
1.7682798074351984,False
2.388806596982654,False
1.9303070776528657,False
1.2863824661866898,False
2.36613652784617,False
2.2403692454634636,False
2.104243203796973,False
2.134042018146313,False
1.8561366542908773,False
4.349593492553084,False
2.25550081760989,False
2.1305767852084454,False
2.5771662279766714,False
2.4069749833664273,False
1.6512080045248212,False
2.7301901067276417,False
17.104179194941835,True
1.5048154270428062,False
1.8732391731457245,False
2.10788505265083,False
2.2189520598508357,False
1.3566734179108018,False
1.5385909383265344,False
1.9452003836537932,False
1.780256284679078,False
2.7394672962764846,False
4.642647427675571,False
3.8377777049798683,False
2.0740895748336703,False
13.913344516843493,True
1.9953564743507568,False
1.5066739208590028,False
0.7819097702333282,False
1.8869780421150038,False
1.8317042339609393,False
1.3499620203620553,False
3.1357501000800987,False
2.2687138701125833,False
2.205937054825024,False
0.6236343008355382,False
1.8952631883972837,False
4.4735942001499955,False
2.2715481186824236,False
2.2476086563730573,False
1.5029642414579303,False
3.876791315711434,False
2.6805656302476835,False
2.255060164858613,False
1.6829278684342897,False
1.191893084317349,False
1.963328654107458,False
7.96921581047128,False
2.0408005106247984,False
2.0549616477449084,False
2.717330605745322,False
2.4112160484220673,False
2.2518611280688248,False
1.8374809025003662,False
2.9316063215156847,False
2.401392094607439,False
2.627239358401607,False
2.8556802625075055,False
2.9508823796659263,False
2.3543817351263616,False
2.048167252757767,False
0.7529355876179448,False
1.355716327765897,False
1.9276010715363685,False
2.3923711278791133,False
2.758976911564942,False
2.437060236515903,False
2.2754578060813047,False
1.9521897287379528,False
1.741072914450582,False
3.0432478528193547,False
1.8073484946844154,False
1.9829295097816835,False
2.1866641414531753,False
3.282155742440035,False
1.628675739125528,False
1.7257237960876721,False
2.7241478488286948,False
4.543625264926441,False
1.6385062472388057,False
3.910902196127593,False
2.3888474170141576,False
1.3196413998216945,False
2.0689739376418,False
3.9520816305974926,False
16.009235353687625,True
2.2807694888216394,False
3.4496226486260015,False
2.5133620045637937,False
2.108393132017978,False
2.839105787806321,False
2.6032968705204254,False
4.857712655142466,False
2.592770181817322,False
1.2634363684893544,False
1.231739820249297,False
1.7463064675474045,False
3.0246042216480022,False
2.3815139399824616,False
2.5291234646013754,False
2.6363208564635805,False
1.7472759401967681,False
4.565969065624636,False
1.5698358736336788,False
2.0626137970076224,False
2.3119230800097585,False
1.466766386159692,False
2.056394668197628,False
2.6900272023307097,False
3.749629253718859,False
2.2108122543099475,False
1.8589745019320392,False
3.3443627750720832,False
1.5868062907856915,False
1.7521338404486793,False
1.7906420854957354,False
4.429298888335632,False
1.0952021011272208,False
1.338503549705882,False
2.176429051820519,False
4.4245563733751965,False
1.2463783240302586,False
2.4539627266956363,False
4.796736549226006,False
3.468268222534833,False
2.641537733154506,False
1.5181535174616307,False
2.54030658340728,False
3.5237322605925927,False
2.016275960202025,False
2.6354674794535464,False
1.8894580625328952,False
1.511073807280943,False
1.461457332308484,False
4.486942640227525,False
1.7131112524100465,False
2.579536928126215,False
1.2969104772531594,False
2.0595530032521268,False
1.5549547360689817,False
2.6211100212631755,False
4.437240883503673,False
1.891414793759175,False
22.638854683809694,True
1.7351827281553767,False
2.0669996579121714,False
4.485243200448346,False
3.200294485439392,False
2.0339133654483685,False
4.5261374370847856,False
2.1169328278818775,False
1.854629500970197,False
1.688426034355614,False
4.0501861185806955,False
2.0192805993169367,False
1.9100068944613773,False
1.7741223627336464,False
1.7700198857309462,False
1.852386935401321,False
1.8654043357189896,False
1.982537700626402,False
1.828600800219551,False
2.8974091007531517,False
1.6481598638944248,False
2.6577197468056943,False
2.0785156842041563,False
3.165170520436983,False
2.4347522449594576,False
2.7253289160654557,False
1.9264352947132795,False
3.2838773427456593,False
2.2624948068098676,False
2.280400218177147,False
3.45064258214498,False
1.5461392699247476,False
2.26369230897028,False
1.702673017088847,False
2.8246012257784945,False
4.286346485450873,False
2.4655967751449674,False
2.0879522393921572,False
1.1855845755195238,False
2.6349203583572405,False
3.071308207531328,False
2.6491727284608575,False
2.01960700282703,False
5.293460319877864,False
2.7603659487668355,False
3.0172214853928985,False
1.6586602031811393,False
2.1689974811752473,False
1.8813791149899097,False
2.981857087812105,False
1.7797402708003387,False
2.7484739509408356,False
2.042874000247306,False
2.7688034258546006,False
1.9185519903660202,False
1.5486721111887012,False
2.0823163748460556,False
1.6512878173237167,False
3.1675648562065346,False
2.4642617027611293,False
1.584188431221358,False
2.647202026144325,False
5.81974550799041,False
3.541341563654581,False
2.651480935324362,False
1.8469133379503406,False
2.1213025571613646,False
2.760785981591063,False
3.351629872266295,False
2.4965673589601733,False
2.0004573646142143,False
1.134277082134769,False
2.1324226072023564,False
2.096325967286022,False
2.9945761228542542,False
4.465825115768154,False
3.3528849229422493,False
2.7013441022480733,False
2.472259819460369,False
4.548480427166872,False
4.038428698737685,False
2.4509128843893153,False
2.7405261054135015,False
1.9467339898601583,False
2.8621684871147366,False
3.1052906055710414,False
3.2102368774554924,False
2.4539678175260575,False
2.5690197954514216,False
2.898366901087148,False
8.508119827589825,False
2.220002212864699,False
2.8991930082535546,False
3.681323911806503,False
2.691641318860108,False
17.138481897217837,True
2.8522889391580617,False
2.787397891596643,False
2.1255662710672394,False
1.4079275533351703,False
1.8581525946681126,False
3.702682374647528,False
1.9277230521128568,False
2.2441279722066754,False
3.1715337045643928,False
1.763013505837919,False
1.89232933318871,False
2.6011448295155493,False
1.5524434585374884,False
4.128402727875903,False
3.8689629148211204,False
2.3087306749411547,False
1.2406661641901386,False
2.3832385499125612,False
2.2441365648308715,False
2.076513423094114,False
3.1052956591214653,False
1.6807133911089633,False
3.297296613058275,False
2.282301370185894,False
5.892076358559454,False
1.7394587545447329,False
2.142253959176693,False
1.853417656152934,False
2.896240696806164,False
3.490628522980099,False
1.7463153104293851,False
1.9551485562012656,False
2.2175993296949335,False
1.5658940863291417,False
1.8356704946540814,False
1.341035087483762,False
2.2781247179722954,False
1.7754111296412223,False
3.4956375008422094,False
2.066483797271775,False
2.4718776723629237,False
2.5386012248494327,False
2.2974437725683114,False
1.998449565737527,False
2.6184975434495117,False
3.5397038793572366,False
2.1934209342691022,False
3.0036361732613686,False
1.6376207624958974,False
1.7181192722930254,False
2.176643301045325,False
1.6690750837827375,False
1.4667173869345036,False
1.3388492989531715,False
2.246958783076956,False
2.7702110195217315,False
2.8817915819801687,False
2.1286798177049646,False
1.5992841084391742,False
3.99435088850153,False
1.7426639072110637,False
3.96776929701431,False
1.4342520738100026,False
1.6578295014167388,False
2.964366197045908,False
1.1893388019108087,False
2.7719878204435835,False
2.1116098753721113,False
52.17440318934498,True
1.5106003668277934,False
2.956224961915188,False
0.9659382998529863,False
2.1189336058655086,False
3.0736166181632436,False
2.3687334560727544,False
2.2473949869985166,False
1.6961237094661379,False
2.084075168187506,False
2.229298706947675,False
1.833566544554174,False
2.4820271035308186,False
2.497797135466695,False
3.237569668731448,False
3.880176400697267,False
2.239533155802795,False
3.1066710967986215,False
0.9873023243314017,False
2.8114492981345425,False
2.044048113791765,False
1.823106348919858,False
2.9204398280390556,False
2.1741027038758256,False
2.5485077386505934,False
1.5999876375639304,False
4.069210239494496,False
1.5511914241148546,False
1.1814964744250573,False
1.7988932389270014,False
2.2248815168664304,False
3.5885508907802137,False
1.6349539230066048,False
4.545155895570784,False
1.0157619906083477,False
1.7434383593254796,False
2.92438632646697,False
1.8002800413935471,False
2.1418464152062078,False
2.535368137575315,False
4.644650005589993,False
2.543222081886451,False
2.625570528247529,False
1.2702750522658612,False
20.94988962198112,True
2.0940614229393244,False
1.4364396799237011,False
1.9685807777743416,False
1.541049268242997,False
2.821509171625803,False
2.8433049956791305,False
1.6992139301825473,False
1.941684452210549,False
1.1122416013127658,False
1.5637440912127312,False
2.1438114164661384,False
0.8302948928435566,False
2.4136666679830148,False
5.40057977843794,False
2.216932750975128,False
1.758010830691859,False
2.2351452721364247,False
1.9972418117428081,False
2.1575661660599557,False
1.5722199243038322,False
2.5057273786799943,False
2.883155713931961,False
1.4591755884025341,False
4.0329775611982,False
2.6306006760940157,False
2.3759174213077943,False
3.766841893703175,False
1.7776653775030078,False
4.4114390444469045,False
1.0167865291247447,False
2.1610737642607534,False
2.132966627582403,False
1.6184539400830993,False
4.622715457129958,False
1.788802796315238,False
1.5213474041145467,False
1.7766893148792124,False
1.870699624515589,False
2.0532254372084027,False
2.3745201117377084,False
4.109931295886561,False
2.9500733406891366,False
2.2522022660506686,False
1.1945609434178153,False
1.7009153902485794,False
3.569608237451746,False
1.478714337504554,False
2.4764122388273933,False
1.8258455060912515,False
3.3395424726849448,False
1.7017346256142745,False
1.9965849001082971,False
2.5507592557190932,False
3.1041159386820016,False
2.9149273551169634,False
2.3849195489069737,False
2.2228716874299845,False
1.636653957853971,False
0.9818761669326824,False
2.4919933648697223,False
2.0193707688021996,False
2.693640545782947,False
2.7798825626844206,False
2.5189695116758566,False
1.9813330538989622,False
1.5176034259530913,False
1.9424061388313199,False
2.401465056308848,False
1.6251912541884581,False
2.1584812655621044,False
1.7063351452598126,False
2.4227603718246966,False
2.008230896694006,False
2.341269673190531,False
1.5918490820719107,False
2.445536326166488,False
1.8515464944932294,False
2.3243819166412463,False
1.9264912709241737,False
1.573688988366806,False
2.2572660754867013,False
2.5622504550911085,False
5.010528564341625,False
1.8805565473739032,False
2.5190044193749914,False
1.8369760140891482,False
1.9289731711020646,False
3.3151788848134833,False
2.0200120203684953,False
2.03060211176068,False
5.0139804988905015,False
3.6043010522992085,False
2.196832917826866,False
2.6578247822955916,False
1.58814197264765,False
1.9430854329401583,False
2.156721193121207,False
3.0308687523336064,False
3.5959136765645536,False
1.6292541381636596,False
2.0036346683784614,False
1.4873341682343293,False
3.1806410894640686,False
1.9016571336804746,False
2.1497311269572514,False
1.5557247179825722,False
5.177355047416235,False
2.665971370519736,False
2.2318770060609685,False
4.0533851520481665,False
1.8777917739688428,False
1.5469794855765107,False
2.714639348294176,False
2.0973209006583367,False
2.566459659093391,False
2.767991089619335,False
1.9622599746029536,False
2.6524458487313827,False
1.7882764164174982,False
3.95412740528201,False
2.2798162328564695,False
2.920627564738228,False
1.613850064856593,False
2.081321870810465,False
2.0745326993427073,False
1.7644613865016776,False
2.214470282878912,False
1.498654120611987,False
1.544586023852388,False
2.350614602709757,False
1.5999419042724072,False
3.369134644236616,False
2.9703152226213128,False
1.8554470265091902,False
2.81014567774895,False
3.373713524708366,False
1.6030250996878412,False
3.252559001902194,False
3.4929278227395995,False
2.782374765205371,False
2.672329696847953,False
1.0217732958841745,False
2.9550895611884163,False
3.0724378843651503,False
1.6011347513386558,False
2.78730631909904,False
2.2182132167872526,False
1.5873180718134623,False
5.259613904414189,False
4.839534593611736,False
2.9701086537920873,False
1.6320450821629202,False
2.286391076715377,False
1.2089386439648757,False
2.138694920322882,False
2.4164261367165216,False
1.8397412930750077,False
2.249521247540199,False
2.4208763019319117,False
1.0752492307530612,False
4.684970075296559,False
1.5028264605199306,False
1.3068463202323275,False
19.12073935279424,True
1.385369197982594,False
1.9697501606983348,False
2.529923760878115,False
2.0677583331313305,False
2.156686165084876,False
1.5932248811229028,False
3.641761126146809,False
2.3908946996244107,False
3.587354352702685,False
1.7659882913013782,False
1.494274329741302,False
2.087481051233457,False
2.2764663486859353,False
2.2408940426774495,False
2.231999022073853,False
3.6842113335482636,False
2.7773328630326786,False
1.6768694674692264,False
2.402456185881921,False
2.8553199907607008,False
1.2472433698333072,False
4.503004577848006,False
4.930462780665797,False
2.431280388473624,False
1.7586917904964179,False
3.4606787501407568,False
2.5290847748330454,False
2.808061664066039,False
2.1939253905694525,False
1.8484060884365114,False
2.1696646954139625,False
2.2739065508852803,False
4.55914241287452,False
0.9780053392526228,False
1.9311299630011238,False
1.7719068917322374,False
1.2426792791266206,False
2.6691122437860932,False
4.684367452635437,False
2.0690482222787434,False
2.8030904786365074,False
2.353218232113966,False
2.412534704257694,False
3.2519762575338023,False
2.597607384350809,False
3.0693901918021527,False
1.7509700425597174,False
3.1334562519358102,False
2.5880176267688437,False
2.463758308882117,False
1.5181575161966032,False
1.9672392178321065,False
2.071784717278123,False
1.530636558017359,False
3.0404553136821755,False
1.4045244026031505,False
2.457132097996161,False
2.5607870484730433,False
2.216589312820555,False
3.5387266819206165,False
1.373905688700924,False
1.6744810616547725,False
2.1798183259624837,False
3.406243633476958,False
2.6487430593811676,False
2.8636037952050897,False
2.180606109805368,False
2.064702561849006,False
1.7145109852235068,False
2.3169085346751706,False
21.49382969627797,True
3.8985857506327517,False
1.279958553238197,False
2.053546166612489,False
2.266159722941369,False
1.2969416855527638,False
4.533523812490165,False
2.2477672570507137,False
2.0621952310546723,False
1.0561478243300089,False
4.245862013225733,False
3.0706746440896278,False
3.317652929729607,False
4.492625389486421,False
1.7151456065880315,False
3.130741120711476,False
4.248989125339313,False
2.5315506399013397,False
1.4822204790916829,False
3.9633887215456207,False
1.7268652724287412,False
4.977694639387695,False
1.8165246973548232,False
4.796501887283319,False
1.96794797340381,False
1.5480752040555108,False
1.1529338517876266,False
3.0962321991338433,False
2.593478610727541,False
2.018519446959881,False
1.9575195081865826,False
1.912934381962006,False
2.2509133701542434,False
2.7440540309750743,False
5.113796760231557,False
5.942677799174476,False
1.9323722424132574,False
3.2961196373346042,False
2.748730726300219,False
1.7250013800481265,False
2.8628653351637823,False
2.770076035278293,False
2.5778243656987745,False
2.383187538442527,False
2.28494092667676,False
2.6140484063450558,False
1.6841336507123532,False
2.6060430033230455,False
1.5744233405617152,False
2.207577486482768,False
2.2649097240896805,False
2.3836139135201937,False
1.9981764207409427,False
2.0341543263381046,False
1.8530514388226966,False
3.2235875253116353,False
2.189731950271787,False
2.8863034161629177,False
5.511820695160353,False
2.359858700728816,False
3.2756639043193707,False
4.200451141064768,False
3.426030323524263,False
2.060988895167642,False
2.9733948409452813,False
3.035671937557833,False
1.4445752595063448,False
2.7783067469472473,False
1.859292839794782,False
1.5337930694193878,False
1.4491058797449468,False
1.6944984173746491,False
2.0100331997273417,False
1.895097749441649,False
2.854528225631734,False
1.4335661749808783,False
2.4182795927260243,False
2.3054788182536003,False
2.1350041786100826,False
2.800086824371072,False
2.516057410203051,False
2.2000638884490615,False
2.5621899288675496,False
2.132754093919852,False
1.5535312046071048,False
1.7576578856309537,False
2.8746164318214342,False
2.927027655061807,False
1.948606704125888,False
1.347004538563318,False
1.7196407571290269,False
1.2491508380160656,False
3.688795233520639,False
1.9949539874934077,False
3.2193391397226505,False
2.251741399401328,False
1.6456537348256306,False
2.7074366198389375,False
4.747740161044527,False
2.589509317538813,False
1.8676032199489623,False
5.632786064403288,False
3.6490319570139755,False
1.7845001364210549,False
1.767482905716778,False
2.7697554415381482,False
3.240046939430209,False
3.2369113727504844,False
1.5876012468679794,False
5.004361446726481,False
3.0831571408570437,False
2.2566490306632674,False
1.7711590412270846,False
1.7247552247368825,False
4.099521955621687,False
1.0191361500419056,False
3.788880344781973,False
2.0019737658145242,False
1.478770767551393,False
1.278469510645202,False
2.927249909605083,False
2.083232330583039,False
2.3388070176292097,False
1.738713055475569,False
4.254456165672421,False
3.5409290585458706,False
2.4321334728086677,False
2.814448161730937,False
2.2891460589039556,False
3.2134305767057185,False
2.7191273033770087,False
2.77344533130871,False
3.1102376764851862,False
1.8204118350249303,False
2.2571861495219188,False
2.706617018532125,False
1.276758118144152,False
3.3304077997217876,False
4.6531662963766625,False
1.7735284545423586,False
1.7491205058444887,False
1.8984814609947955,False
2.133847630846334,False
2.7954782340357354,False
1.8450042647552856,False
2.5887585611591284,False
2.1940325176072872,False
0.9163709095560691,False
2.081566562710351,False
1.5012261383409868,False
1.57688967954536,False
2.048886538881509,False
2.703462117983306,False
2.036158765511214,False
2.0239044772170947,False
2.34929620993997,False
2.4242119713725723,False
2.5247193186429975,False
1.4361436599587967,False
2.2040282832167737,False
4.1615877317738565,False
2.4237321646540844,False
2.666163713246516,False
2.186615578258326,False
5.119572763692103,False
1.2622114508237154,False
2.3544379600627248,False
3.668034551359789,False
3.986836423155827,False
2.1546788690935275,False
1.613856072247338,False
1.4457021660042477,False
2.0545219395494927,False
3.0295099815741384,False
2.513387993076088,False
2.58869357194445,False
4.421749579438296,False
1.3375924132505344,False
2.108485571994664,False
1.765913453465085,False
1.3382834411462938,False
2.765609984435334,False
1.5390293411308944,False
2.75501258601062,False
2.3933084058303975,False
1.4857093799964205,False
2.3297850968003395,False
2.211814977667486,False
1.3218964329297647,False
17.103703616185403,True
2.529526601795223,False
1.3667613280011133,False
1.1586985052069634,False
3.018138533890631,False
2.889108712945863,False
1.2756711318921634,False
1.1538626419046327,False
1.7196587874550335,False
1.690549672863376,False
2.7436570656911847,False
2.8748021519374967,False
1.843739059727504,False
2.424561842447793,False
3.247916045109842,False
1.9419541442912593,False
3.0173240082308204,False
4.72714396979004,False
2.945665526673509,False
3.122479238695173,False
4.11997016264508,False
1.3801643781009296,False
2.6352754388561146,False
2.239347638801047,False
3.0825870610557295,False
3.0896586454877344,False
2.5837186189581534,False
2.4339098517475444,False
1.3309067117484954,False
1.6004238487212468,False
2.3227939365164394,False
1.8098756171447872,False
2.9469721423623003,False
1.8298260137410636,False
3.4789273170860633,False
2.8030693691890307,False
2.99960436969304,False
1.5625566387509167,False
1.820580404852376,False
3.3355081907459794,False
2.1747309975155606,False
2.269335934554972,False
1.5222342546158805,False
1.6369832555239596,False
2.7919047289584498,False
2.325838583718591,False
1.7741415062766077,False
1.6689511718546344,False
2.477020409312337,False
4.261960062402787,False
1.6257563324197217,False
2.05156344156929,False
3.714398623303404,False
2.049996664489724,False
2.0961055160782007,False
2.8287288574619396,False
1.4230920399693545,False
2.0313374270130953,False
2.578324223568052,False
1.6618596483706762,False
2.646438446869399,False
2.1068167990505344,False
1.2928989952292347,False
1.6960508951540745,False
2.2988765437953274,False
3.1866190125279195,False
2.5610943212863173,False
1.6451485410307396,False
2.9563426390216128,False
1.6656077053550769,False
5.094445318244653,False
3.348360846031363,False
2.0043839866954807,False
1.6985327409693987,False
1.571621169638134,False
2.4076156218767446,False
2.383476567757304,False
2.2783035766691815,False
1.4466081172711247,False
2.2984529855360103,False
4.869756775353925,False
3.042340492875211,False
1.617919454298871,False
1.5779269772864812,False
2.1838082038234594,False
2.128245657235664,False
3.272034766361297,False
2.4914487619788077,False
0.9115702950480039,False
3.188138753092329,False
1.3614134117171124,False
0.8423921070465898,False
3.2313127401599977,False
2.4608046432109947,False
2.5870430284387163,False
4.053053175200637,False
2.264222606529142,False
1.2935115568450817,False
1.882420244192477,False
2.7909255242326814,False
2.390490521856242,False
3.182022005805897,False
1.9028318387610967,False
3.373741909577423,False
1.6529407687083035,False
2.1153387568208406,False
1.0527649998969246,False
2.5590653857594146,False
2.3785361244427494,False
2.7840028462331112,False
1.5920463422720361,False
3.029639272160811,False
4.362360634420473,False
3.32717547740972,False
1.8729837654907977,False
1.8583859521415729,False
2.795261714513391,False
5.740719688384614,False
2.2585783302986706,False
2.4046730443349986,False
2.524700271952007,False
4.637939232852041,False
2.5010891486395055,False
1.4418805089817617,False
2.0692607918457795,False
2.9836001346439693,False
1.5362108499524596,False
1.906266252997982,False
1.895605045350491,False
1.5512631740253155,False
2.03307948669087,False
3.24252094040096,False
2.9141916612528442,False
1.8917089966166747,False
1.830741611184938,False
1.8802659773337769,False
1.7290611802603009,False
1.6256795455293287,False
2.5363406209728625,False
1.7863050174957928,False
2.297049639661698,False
3.1089322695913637,False
2.2415023131640157,False
2.937941099385161,False
3.272422521938664,False
4.143855742546409,False
1.8924277432140035,False
1.854838398497972,False
15.872758101039937,True
2.196738292712396,False
2.4214000882537907,False
2.1669470546696843,False
2.0614666344043284,False
3.019092419933695,False
2.450969776228168,False
2.06926184568777,False
2.7758371386086003,False
1.647211406865796,False
3.247404903066312,False
6.526077922906874,False
1.3990106395856288,False
1.9749957252179908,False
1.1412347934232507,False
2.238233116627367,False
2.532705680669335,False
1.172116578342138,False
1.9268918117806657,False
1.5895575060603997,False
2.6568451549698553,False
0.9659863815265266,False
2.152731940818765,False
2.5089723387934546,False
1.7743280971717004,False
2.3805926702140554,False
2.6846530511835143,False
1.8303483621779975,False
3.2067286515864453,False
16.789378026837287,True
2.729440332593448,False
5.057015328139835,False
1.5042663272880743,False
4.675230272035884,False
2.7647217868992637,False
3.3734508284919267,False
3.681053021820094,False
1.9864704042514467,False
1.9150093187842743,False
2.296101257517835,False
1.7138095674372222,False
1.8256242759373966,False
2.4727062973846463,False
0.9197109323892964,False
2.5886537618249554,False
4.984846769268505,False
4.252673746753434,False
3.625150656231068,False
2.7997794439349324,False
1.3245527630812268,False
4.13683085128439,False
2.1339949576099677,False
3.3731325405101624,False
1.1434991351735824,False
2.6182210671787916,False
2.3391323146065424,False
3.1984769201024896,False
3.5287016344936157,False
2.4923203022006266,False
1.6047260802739378,False
1.318699560258129,False
3.993050860078323,False
16.3328049164898,True
3.72753869338195,False
2.195003234888178,False
